Year,Time Period,County,Sales (Millions)
2004,Fourth Quarter,Douglas,$56.00
2004,Fourth Quarter,DuPage,$4482.00
2004,Fourth Quarter,Edgar,$37.00
2004,Fourth Quarter,Edwards,$11.00
2004,Fourth Quarter,Effingham,$175.00
2004,Fourth Quarter,Fayette,$45.00
2004,Fourth Quarter,Ford,$30.00
2004,Fourth Quarter,Franklin,$80.00
2004,Fourth Quarter,Fulton,$69.00
2004,Fourth Quarter,Gallatin,$6.00
2004,Fourth Quarter,Greene,$18.00
2004,Fourth Quarter,Grundy,$244.00
2004,Fourth Quarter,Hamilton,$9.00
2004,Fourth Quarter,Hancock,$24.00
2004,Fourth Quarter,Hardin,$4.00
2004,Fourth Quarter,Henderson,$7.00
2004,Fourth Quarter,Henry,$119.00
2004,Fourth Quarter,Iroquois,$88.00
2004,Fourth Quarter,Jackson,$192.00
2004,Fourth Quarter,Jasper,$15.00
2004,Fourth Quarter,Jefferson,$143.00
2004,Fourth Quarter,Jersey,$58.00
2004,Fourth Quarter,Jo Daviess,$56.00
2004,Fourth Quarter,Johnson,$14.00
2004,Fourth Quarter,Kane,$1493.00
2004,Fourth Quarter,Kankakee,$847.00
2004,Fourth Quarter,Kendall,$234.00
2004,Fourth Quarter,Knox,$137.00
2004,Fourth Quarter,Lake,$2672.00
2004,Fourth Quarter,LaSalle,$365.00
2004,Fourth Quarter,Lawrence,$23.00
2004,Fourth Quarter,Lee,$61.00
2004,Fourth Quarter,Livingston,$95.00
2004,Fourth Quarter,Logan,$61.00
2004,Fourth Quarter,McDonough,$77.00
2004,Fourth Quarter,McHenry,$849.00
2004,Fourth Quarter,McLean,$563.00
2004,Fourth Quarter,Macon,$356.00
2004,Fourth Quarter,Macoupin,$96.00
2004,Fourth Quarter,Madison,$719.00
2004,Fourth Quarter,Marion,$78.00
2004,Fourth Quarter,Marshall,$20.00
2004,Fourth Quarter,Mason,$23.00
2004,Fourth Quarter,Massac,$20.00
2004,Fourth Quarter,Menard,$11.00
2004,Fourth Quarter,Mercer,$24.00
2004,Fourth Quarter,Monroe,$82.00
2004,Fourth Quarter,Montgomery,$82.00
2004,Fourth Quarter,Morgan,$91.00
2004,Fourth Quarter,Moultrie,$29.00
2004,Fourth Quarter,Ogle,$90.00
2004,Fourth Quarter,Peoria,$673.00
2004,Fourth Quarter,Perry,$37.00
2004,Fourth Quarter,Piatt,$22.00
2004,Fourth Quarter,Pike,$30.00
2004,Fourth Quarter,Pope,$3.00
2004,Fourth Quarter,Pulaski,$5.00
2004,Fourth Quarter,Putnam,$57.00
2004,Fourth Quarter,Randolph,$94.00
2004,Fourth Quarter,Richland,$41.00
2004,Fourth Quarter,Rock Island,$423.00
2004,Fourth Quarter,St. Clair,$774.00
2004,Fourth Quarter,Saline,$60.00
2004,Fourth Quarter,Sangamon,$780.00
2004,Fourth Quarter,Schuyler,$9.00
2004,Fourth Quarter,Scott,$5.00
2004,Fourth Quarter,Shelby,$25.00
2004,Fourth Quarter,Stark,$8.00
2004,Fourth Quarter,Stephenson,$124.00
2004,Fourth Quarter,Tazewell,$421.00
2004,Fourth Quarter,Union,$37.00
2004,Fourth Quarter,Vermilion,$194.00
2004,Fourth Quarter,Wabash,$24.00
2004,Fourth Quarter,Warren,$34.00
2004,Fourth Quarter,Washington,$36.00
2004,Fourth Quarter,Wayne,$33.00
2004,Fourth Quarter,White,$32.00
2004,Fourth Quarter,Whiteside,$158.00
2004,Fourth Quarter,Will,$1587.00
2004,Fourth Quarter,Williamson,$206.00
2004,Fourth Quarter,Winnebago,$977.00
2004,Fourth Quarter,Woodford,$64.00
2005,Annual,Adams,$819.00
2005,Annual,Alexander,$26.00
2005,Annual,Bond,$116.00
2005,Annual,Boone,$461.00
2005,Annual,Brown,$33.00
2005,Annual,Bureau,$289.00
2005,Annual,Calhoun,$26.00
2005,Annual,Carroll,$149.00
2005,Annual,Cass,$116.00
2005,Annual,Champaign,$2269.00
2005,Annual,Christian,$337.00
2005,Annual,Clark,$112.00
2005,Annual,Clay,$102.00
2005,Annual,Clinton,$361.00
2005,Annual,Coles,$630.00
2005,Annual,Cook,$57018.00
2005,Annual,Crawford,$161.00
2005,Annual,Cumberland,$38.00
2005,Annual,DeKalb,$1925.00
2005,Annual,DeWitt,$153.00
2005,Annual,Douglas,$208.00
2005,Annual,DuPage,$17296.00
2005,Annual,Edgar,$150.00
2005,Annual,Edwards,$41.00
2005,Annual,Effingham,$712.00
2005,Annual,Fayette,$181.00
2005,Annual,Ford,$117.00
2005,Annual,Franklin,$319.00
2005,Annual,Fulton,$273.00
2005,Annual,Gallatin,$20.00
2005,Annual,Greene,$71.00
2005,Annual,Grundy,$1086.00
2005,Annual,Hamilton,$37.00
2005,Annual,Hancock,$97.00
2005,Annual,Hardin,$15.00
2005,Annual,Henderson,$28.00
2005,Annual,Henry,$484.00
2005,Annual,Iroquois,$342.00
2005,Annual,Jackson,$739.00
2005,Annual,Jasper,$74.00
2005,Annual,Jefferson,$564.00
2005,Annual,Jersey,$223.00
2005,Annual,Jo Daviess,$243.00
2005,Annual,Johnson,$54.00
2005,Annual,Kane,$5954.00
2005,Annual,Kankakee,$3400.00
2005,Annual,Kendall,$966.00
2005,Annual,Knox,$516.00
2005,Annual,Lake,$10609.00
2005,Annual,LaSalle,$1452.00
2005,Annual,Lawrence,$97.00
2005,Annual,Lee,$279.00
2005,Annual,Livingston,$402.00
2005,Annual,Logan,$248.00
2005,Annual,McDonough,$303.00
2005,Annual,McHenry,$3351.00
2005,Annual,McLean,$2271.00
2005,Annual,Macon,$1383.00
2005,Annual,Macoupin,$396.00
2005,Annual,Madison,$2964.00
2005,Annual,Marion,$319.00
2005,Annual,Marshall,$76.00
2005,Annual,Mason,$95.00
2005,Annual,Massac,$80.00
2005,Annual,Menard,$49.00
2005,Annual,Mercer,$91.00
2005,Annual,Monroe,$335.00
2005,Annual,Montgomery,$333.00
2005,Annual,Morgan,$352.00
2005,Annual,Moultrie,$108.00
2005,Annual,Ogle,$387.00
2005,Annual,Peoria,$2460.00
2005,Annual,Perry,$145.00
2005,Annual,Piatt,$109.00
2005,Annual,Pike,$119.00
2005,Annual,Pope,$12.00
2005,Annual,Pulaski,$24.00
2005,Annual,Putnam,$305.00
2005,Annual,Randolph,$426.00
2005,Annual,Richland,$159.00
2005,Annual,Rock Island,$1627.00
2005,Annual,St. Clair,$2976.00
2005,Annual,Saline,$238.00
2005,Annual,Sangamon,$2729.00
2005,Annual,Schuyler,$40.00
2005,Annual,Scott,$23.00
2005,Annual,Shelby,$118.00
2005,Annual,Stark,$28.00
2005,Annual,Stephenson,$468.00
2005,Annual,Tazewell,$1689.00
2005,Annual,Union,$144.00
2005,Annual,Vermilion,$765.00
2005,Annual,Wabash,$91.00
2005,Annual,Warren,$123.00
2005,Annual,Washington,$146.00
2005,Annual,Wayne,$138.00
2005,Annual,White,$127.00
2005,Annual,Whiteside,$580.00
2005,Annual,Will,$6661.00
2005,Annual,Williamson,$809.00
2005,Annual,Winnebago,$3796.00
2005,Annual,Woodford,$283.00
2005,First Quarter,Adams,$187.00
2005,First Quarter,Alexander,$7.00
2005,First Quarter,Bond,$26.00
2005,First Quarter,Boone,$94.00
2005,First Quarter,Brown,$7.00
2005,First Quarter,Bureau,$67.00
2005,First Quarter,Calhoun,$7.00
2005,First Quarter,Carroll,$31.00
2005,First Quarter,Cass,$26.00
2005,First Quarter,Champaign,$521.00
2005,First Quarter,Christian,$82.00
2005,First Quarter,Clark,$26.00
2005,First Quarter,Clay,$23.00
2005,First Quarter,Clinton,$82.00
2005,First Quarter,Coles,$146.00
2005,First Quarter,Cook,$13164.00
2005,First Quarter,Crawford,$38.00
2005,First Quarter,Cumberland,$9.00
2005,First Quarter,DeKalb,$354.00
2005,First Quarter,DeWitt,$36.00
2005,First Quarter,Douglas,$46.00
2005,First Quarter,DuPage,$4019.00
2005,First Quarter,Edgar,$35.00
2005,First Quarter,Edwards,$10.00
2005,First Quarter,Effingham,$164.00
2005,First Quarter,Fayette,$42.00
2005,First Quarter,Ford,$26.00
2005,First Quarter,Franklin,$72.00
2005,First Quarter,Fulton,$63.00
2005,First Quarter,Gallatin,$5.00
2005,First Quarter,Greene,$16.00
2005,First Quarter,Grundy,$262.00
2005,First Quarter,Hamilton,$9.00
2005,First Quarter,Hancock,$22.00
2005,First Quarter,Hardin,$3.00
2005,First Quarter,Henderson,$6.00
2005,First Quarter,Henry,$109.00
2005,First Quarter,Iroquois,$81.00
2005,First Quarter,Jackson,$168.00
2005,First Quarter,Jasper,$16.00
2005,First Quarter,Jefferson,$136.00
2005,First Quarter,Jersey,$52.00
2005,First Quarter,Jo Daviess,$49.00
2005,First Quarter,Johnson,$13.00
2005,First Quarter,Kane,$1278.00
2005,First Quarter,Kankakee,$791.00
2005,First Quarter,Kendall,$221.00
2005,First Quarter,Knox,$122.00
2005,First Quarter,Lake,$2400.00
2005,First Quarter,LaSalle,$328.00
2005,First Quarter,Lawrence,$23.00
2005,First Quarter,Lee,$57.00
2005,First Quarter,Livingston,$96.00
2005,First Quarter,Logan,$58.00
2005,First Quarter,McDonough,$69.00
2005,First Quarter,McHenry,$739.00
2005,First Quarter,McLean,$505.00
2005,First Quarter,Macon,$332.00
2005,First Quarter,Macoupin,$99.00
2005,First Quarter,Madison,$714.00
2005,First Quarter,Marion,$74.00
2005,First Quarter,Marshall,$17.00
2005,First Quarter,Mason,$22.00
2005,First Quarter,Massac,$20.00
2005,First Quarter,Menard,$11.00
2005,First Quarter,Mercer,$21.00
2005,First Quarter,Monroe,$78.00
2005,First Quarter,Montgomery,$77.00
2005,First Quarter,Morgan,$82.00
2005,First Quarter,Moultrie,$25.00
2005,First Quarter,Ogle,$88.00
2005,First Quarter,Peoria,$563.00
2005,First Quarter,Perry,$36.00
2005,First Quarter,Piatt,$23.00
2005,First Quarter,Pike,$26.00
2005,First Quarter,Pope,$3.00
2005,First Quarter,Pulaski,$6.00
2005,First Quarter,Putnam,$57.00
2005,First Quarter,Randolph,$101.00
2005,First Quarter,Richland,$37.00
2005,First Quarter,Rock Island,$384.00
2005,First Quarter,St. Clair,$715.00
2005,First Quarter,Saline,$55.00
2005,First Quarter,Sangamon,$642.00
2005,First Quarter,Schuyler,$9.00
2005,First Quarter,Scott,$6.00
2005,First Quarter,Shelby,$27.00
2005,First Quarter,Stark,$7.00
2005,First Quarter,Stephenson,$109.00
2005,First Quarter,Tazewell,$391.00
2005,First Quarter,Union,$34.00
2005,First Quarter,Vermilion,$181.00
2005,First Quarter,Wabash,$21.00
2005,First Quarter,Warren,$31.00
2005,First Quarter,Washington,$35.00
2005,First Quarter,Wayne,$31.00
2005,First Quarter,White,$30.00
2005,First Quarter,Whiteside,$137.00
2005,First Quarter,Will,$1442.00
2005,First Quarter,Williamson,$191.00
2005,First Quarter,Winnebago,$848.00
2005,First Quarter,Woodford,$65.00
2005,Second Quarter,Adams,$203.00
2005,Second Quarter,Alexander,$6.00
2005,Second Quarter,Bond,$30.00
2005,Second Quarter,Boone,$119.00
2005,Second Quarter,Brown,$9.00
2005,Second Quarter,Bureau,$75.00
2005,Second Quarter,Calhoun,$6.00
2005,Second Quarter,Carroll,$38.00
2005,Second Quarter,Cass,$29.00
2005,Second Quarter,Champaign,$556.00
2005,Second Quarter,Christian,$87.00
2005,Second Quarter,Clark,$28.00
2005,Second Quarter,Clay,$26.00
2005,Second Quarter,Clinton,$89.00
2005,Second Quarter,Coles,$156.00
2005,Second Quarter,Cook,$14334.00
2005,Second Quarter,Crawford,$42.00
2005,Second Quarter,Cumberland,$9.00
2005,Second Quarter,DeKalb,$448.00
2005,Second Quarter,DeWitt,$41.00
2005,Second Quarter,Douglas,$53.00
2005,Second Quarter,DuPage,$4327.00
2005,Second Quarter,Edgar,$38.00
2005,Second Quarter,Edwards,$10.00
2005,Second Quarter,Effingham,$174.00
2005,Second Quarter,Fayette,$46.00
2005,Second Quarter,Ford,$30.00
2005,Second Quarter,Franklin,$83.00
2005,Second Quarter,Fulton,$71.00
2005,Second Quarter,Gallatin,$5.00
2005,Second Quarter,Greene,$18.00
2005,Second Quarter,Grundy,$276.00
2005,Second Quarter,Hamilton,$9.00
2005,Second Quarter,Hancock,$25.00
2005,Second Quarter,Hardin,$4.00
2005,Second Quarter,Henderson,$7.00
2005,Second Quarter,Henry,$122.00
2005,Second Quarter,Iroquois,$85.00
2005,Second Quarter,Jackson,$180.00
2005,Second Quarter,Jasper,$19.00
2005,Second Quarter,Jefferson,$142.00
2005,Second Quarter,Jersey,$57.00
2005,Second Quarter,Jo Daviess,$61.00
2005,Second Quarter,Johnson,$13.00
2005,Second Quarter,Kane,$1483.00
2005,Second Quarter,Kankakee,$774.00
2005,Second Quarter,Kendall,$243.00
2005,Second Quarter,Knox,$131.00
2005,Second Quarter,Lake,$2694.00
2005,Second Quarter,LaSalle,$372.00
2005,Second Quarter,Lawrence,$24.00
2005,Second Quarter,Lee,$71.00
2005,Second Quarter,Livingston,$105.00
2005,Second Quarter,Logan,$64.00
2005,Second Quarter,McDonough,$74.00
2005,Second Quarter,McHenry,$842.00
2005,Second Quarter,McLean,$567.00
2005,Second Quarter,Macon,$346.00
2005,Second Quarter,Macoupin,$101.00
2005,Second Quarter,Madison,$756.00
2005,Second Quarter,Marion,$80.00
2005,Second Quarter,Marshall,$19.00
2005,Second Quarter,Mason,$24.00
2005,Second Quarter,Massac,$20.00
2005,Second Quarter,Menard,$13.00
2005,Second Quarter,Mercer,$23.00
2005,Second Quarter,Monroe,$88.00
2005,Second Quarter,Montgomery,$84.00
2005,Second Quarter,Morgan,$89.00
2005,Second Quarter,Moultrie,$26.00
2005,Second Quarter,Ogle,$100.00
2005,Second Quarter,Peoria,$609.00
2005,Second Quarter,Perry,$35.00
2005,Second Quarter,Piatt,$30.00
2005,Second Quarter,Pike,$31.00
2005,Second Quarter,Pope,$3.00
2005,Second Quarter,Pulaski,$6.00
2005,Second Quarter,Putnam,$70.00
2005,Second Quarter,Randolph,$110.00
2005,Second Quarter,Richland,$42.00
2005,Second Quarter,Rock Island,$407.00
2005,Second Quarter,St. Clair,$736.00
2005,Second Quarter,Saline,$60.00
2005,Second Quarter,Sangamon,$693.00
2005,Second Quarter,Schuyler,$10.00
2005,Second Quarter,Scott,$7.00
2005,Second Quarter,Shelby,$30.00
2005,Second Quarter,Stark,$6.00
2005,Second Quarter,Stephenson,$116.00
2005,Second Quarter,Tazewell,$424.00
2005,Second Quarter,Union,$36.00
2005,Second Quarter,Vermilion,$193.00
2005,Second Quarter,Wabash,$22.00
2005,Second Quarter,Warren,$31.00
2005,Second Quarter,Washington,$37.00
2005,Second Quarter,Wayne,$34.00
2005,Second Quarter,White,$33.00
2005,Second Quarter,Whiteside,$150.00
2005,Second Quarter,Will,$1679.00
2005,Second Quarter,Williamson,$196.00
2005,Second Quarter,Winnebago,$944.00
2005,Second Quarter,Woodford,$71.00
2005,Third Quarter,Adams,$212.00
2005,Third Quarter,Alexander,$7.00
2005,Third Quarter,Bond,$32.00
2005,Third Quarter,Boone,$131.00
2005,Third Quarter,Brown,$8.00
2005,Third Quarter,Bureau,$77.00
2005,Third Quarter,Calhoun,$7.00
2005,Third Quarter,Carroll,$42.00
2005,Third Quarter,Cass,$31.00
2005,Third Quarter,Champaign,$591.00
2005,Third Quarter,Christian,$88.00
2005,Third Quarter,Clark,$31.00
2005,Third Quarter,Clay,$26.00
2005,Third Quarter,Clinton,$98.00
2005,Third Quarter,Coles,$167.00
2005,Third Quarter,Cook,$14613.00
2005,Third Quarter,Crawford,$41.00
2005,Third Quarter,Cumberland,$10.00
2005,Third Quarter,DeKalb,$562.00
2005,Third Quarter,DeWitt,$41.00
2005,Third Quarter,Douglas,$54.00
2005,Third Quarter,DuPage,$4416.00
2005,Third Quarter,Edgar,$38.00
2005,Third Quarter,Edwards,$11.00
2005,Third Quarter,Effingham,$190.00
2005,Third Quarter,Fayette,$47.00
2005,Third Quarter,Ford,$32.00
2005,Third Quarter,Franklin,$83.00
2005,Third Quarter,Fulton,$70.00
2005,Third Quarter,Gallatin,$5.00
2005,Third Quarter,Greene,$19.00
2005,Third Quarter,Grundy,$271.00
2005,Third Quarter,Hamilton,$10.00
2005,Third Quarter,Hancock,$28.00
2005,Third Quarter,Hardin,$4.00
2005,Third Quarter,Henderson,$8.00
2005,Third Quarter,Henry,$130.00
2005,Third Quarter,Iroquois,$88.00
2005,Third Quarter,Jackson,$191.00
2005,Third Quarter,Jasper,$19.00
2005,Third Quarter,Jefferson,$144.00
2005,Third Quarter,Jersey,$57.00
2005,Third Quarter,Jo Daviess,$70.00
2005,Third Quarter,Johnson,$15.00
2005,Third Quarter,Kane,$1552.00
2005,Third Quarter,Kankakee,$893.00
2005,Third Quarter,Kendall,$246.00
2005,Third Quarter,Knox,$131.00
2005,Third Quarter,Lake,$2754.00
2005,Third Quarter,LaSalle,$377.00
2005,Third Quarter,Lawrence,$25.00
2005,Third Quarter,Lee,$78.00
2005,Third Quarter,Livingston,$106.00
2005,Third Quarter,Logan,$67.00
2005,Third Quarter,McDonough,$82.00
2005,Third Quarter,McHenry,$886.00
2005,Third Quarter,McLean,$569.00
2005,Third Quarter,Macon,$352.00
2005,Third Quarter,Macoupin,$105.00
2005,Third Quarter,Madison,$766.00
2005,Third Quarter,Marion,$84.00
2005,Third Quarter,Marshall,$20.00
2005,Third Quarter,Mason,$26.00
2005,Third Quarter,Massac,$21.00
2005,Third Quarter,Menard,$13.00
2005,Third Quarter,Mercer,$24.00
2005,Third Quarter,Monroe,$88.00
2005,Third Quarter,Montgomery,$90.00
2005,Third Quarter,Morgan,$90.00
2005,Third Quarter,Moultrie,$30.00
2005,Third Quarter,Ogle,$102.00
2005,Third Quarter,Peoria,$622.00
2005,Third Quarter,Perry,$37.00
2005,Third Quarter,Piatt,$30.00
2005,Third Quarter,Pike,$32.00
2005,Third Quarter,Pope,$3.00
2005,Third Quarter,Pulaski,$7.00
2005,Third Quarter,Putnam,$83.00
2005,Third Quarter,Randolph,$111.00
2005,Third Quarter,Richland,$39.00
2005,Third Quarter,Rock Island,$426.00
2005,Third Quarter,St. Clair,$744.00
2005,Third Quarter,Saline,$61.00
2005,Third Quarter,Sangamon,$692.00
2005,Third Quarter,Schuyler,$11.00
2005,Third Quarter,Scott,$5.00
2005,Third Quarter,Shelby,$33.00
2005,Third Quarter,Stark,$8.00
2005,Third Quarter,Stephenson,$124.00
2005,Third Quarter,Tazewell,$442.00
2005,Third Quarter,Union,$37.00
2005,Third Quarter,Vermilion,$195.00
2005,Third Quarter,Wabash,$24.00
2005,Third Quarter,Warren,$31.00
2005,Third Quarter,Washington,$41.00
2005,Third Quarter,Wayne,$35.00
2005,Third Quarter,White,$31.00
2005,Third Quarter,Whiteside,$147.00
2005,Third Quarter,Will,$1743.00
2005,Third Quarter,Williamson,$206.00
2005,Third Quarter,Winnebago,$983.00
2005,Third Quarter,Woodford,$81.00
2005,Fourth Quarter,Adams,$217.00
2005,Fourth Quarter,Alexander,$6.00
2005,Fourth Quarter,Bond,$28.00
2005,Fourth Quarter,Boone,$117.00
2005,Fourth Quarter,Brown,$9.00
2005,Fourth Quarter,Bureau,$70.00
2005,Fourth Quarter,Calhoun,$6.00
2005,Fourth Quarter,Carroll,$38.00
2005,Fourth Quarter,Cass,$30.00
2005,Fourth Quarter,Champaign,$601.00
2005,Fourth Quarter,Christian,$80.00
2005,Fourth Quarter,Clark,$27.00
2005,Fourth Quarter,Clay,$27.00
2005,Fourth Quarter,Clinton,$92.00
2005,Fourth Quarter,Coles,$161.00
2005,Fourth Quarter,Cook,$14907.00
2005,Fourth Quarter,Crawford,$40.00
2005,Fourth Quarter,Cumberland,$10.00
2005,Fourth Quarter,DeKalb,$561.00
2005,Fourth Quarter,DeWitt,$35.00
2005,Fourth Quarter,Douglas,$55.00
2005,Fourth Quarter,DuPage,$4534.00
2005,Fourth Quarter,Edgar,$39.00
2005,Fourth Quarter,Edwards,$10.00
2005,Fourth Quarter,Effingham,$184.00
2005,Fourth Quarter,Fayette,$46.00
2005,Fourth Quarter,Ford,$29.00
2005,Fourth Quarter,Franklin,$81.00
2005,Fourth Quarter,Fulton,$69.00
2005,Fourth Quarter,Gallatin,$5.00
2005,Fourth Quarter,Greene,$18.00
2005,Fourth Quarter,Grundy,$277.00
2005,Fourth Quarter,Hamilton,$9.00
2005,Fourth Quarter,Hancock,$22.00
2005,Fourth Quarter,Hardin,$4.00
2005,Fourth Quarter,Henderson,$7.00
2005,Fourth Quarter,Henry,$123.00
2005,Fourth Quarter,Iroquois,$88.00
2005,Fourth Quarter,Jackson,$200.00
2005,Fourth Quarter,Jasper,$20.00
2005,Fourth Quarter,Jefferson,$142.00
2005,Fourth Quarter,Jersey,$57.00
2005,Fourth Quarter,Jo Daviess,$63.00
2005,Fourth Quarter,Johnson,$13.00
2005,Fourth Quarter,Kane,$1641.00
2005,Fourth Quarter,Kankakee,$942.00
2005,Fourth Quarter,Kendall,$256.00
2005,Fourth Quarter,Knox,$132.00
2005,Fourth Quarter,Lake,$2761.00
2005,Fourth Quarter,LaSalle,$375.00
2005,Fourth Quarter,Lawrence,$25.00
2005,Fourth Quarter,Lee,$73.00
2005,Fourth Quarter,Livingston,$95.00
2005,Fourth Quarter,Logan,$59.00
2005,Fourth Quarter,McDonough,$78.00
2005,Fourth Quarter,McHenry,$884.00
2005,Fourth Quarter,McLean,$630.00
2005,Fourth Quarter,Macon,$353.00
2005,Fourth Quarter,Macoupin,$91.00
2005,Fourth Quarter,Madison,$728.00
2005,Fourth Quarter,Marion,$81.00
2005,Fourth Quarter,Marshall,$20.00
2005,Fourth Quarter,Mason,$23.00
2005,Fourth Quarter,Massac,$19.00
2005,Fourth Quarter,Menard,$12.00
2005,Fourth Quarter,Mercer,$23.00
2005,Fourth Quarter,Monroe,$81.00
2005,Fourth Quarter,Montgomery,$82.00
2005,Fourth Quarter,Morgan,$91.00
2005,Fourth Quarter,Moultrie,$27.00
2005,Fourth Quarter,Ogle,$97.00
2005,Fourth Quarter,Peoria,$666.00
2005,Fourth Quarter,Perry,$37.00
2005,Fourth Quarter,Piatt,$26.00
2005,Fourth Quarter,Pike,$30.00
2005,Fourth Quarter,Pope,$3.00
2005,Fourth Quarter,Pulaski,$5.00
2005,Fourth Quarter,Putnam,$95.00
2005,Fourth Quarter,Randolph,$104.00
2005,Fourth Quarter,Richland,$41.00
2005,Fourth Quarter,Rock Island,$410.00
2005,Fourth Quarter,St. Clair,$781.00
2005,Fourth Quarter,Saline,$62.00
2005,Fourth Quarter,Sangamon,$702.00
2005,Fourth Quarter,Schuyler,$10.00
2005,Fourth Quarter,Scott,$5.00
2005,Fourth Quarter,Shelby,$28.00
2005,Fourth Quarter,Stark,$7.00
2005,Fourth Quarter,Stephenson,$119.00
2005,Fourth Quarter,Tazewell,$432.00
2005,Fourth Quarter,Union,$37.00
2005,Fourth Quarter,Vermilion,$196.00
2005,Fourth Quarter,Wabash,$24.00
2005,Fourth Quarter,Warren,$30.00
2005,Fourth Quarter,Washington,$33.00
2005,Fourth Quarter,Wayne,$38.00
2005,Fourth Quarter,White,$33.00
2005,Fourth Quarter,Whiteside,$146.00
2005,Fourth Quarter,Will,$1797.00
2005,Fourth Quarter,Williamson,$216.00
2005,Fourth Quarter,Winnebago,$1021.00
2005,Fourth Quarter,Woodford,$66.00
2006,Annual,Adams,$857.00
2006,Annual,Alexander,$27.00
2006,Annual,Bond,$119.00
2006,Annual,Boone,$473.00
2006,Annual,Brown,$33.00
2006,Annual,Bureau,$288.00
2006,Annual,Calhoun,$29.00
2006,Annual,Carroll,$157.00
2006,Annual,Cass,$126.00
2006,Annual,Champaign,$2404.00
2006,Annual,Christian,$351.00
2006,Annual,Clark,$117.00
2006,Annual,Clay,$115.00
2006,Annual,Clinton,$387.00
2006,Annual,Coles,$652.00
2006,Annual,Cook,$60817.00
2006,Annual,Crawford,$169.00
2006,Annual,Cumberland,$43.00
2006,Annual,DeKalb,$2144.00
2006,Annual,DeWitt,$164.00
2006,Annual,Douglas,$207.00
2006,Annual,DuPage,$18208.00
2006,Annual,Edgar,$150.00
2006,Annual,Edwards,$46.00
2006,Annual,Effingham,$736.00
2006,Annual,Fayette,$194.00
2006,Annual,Ford,$123.00
2006,Annual,Franklin,$340.00
2006,Annual,Fulton,$271.00
2006,Annual,Gallatin,$19.00
2006,Annual,Greene,$74.00
2006,Annual,Grundy,$1241.00
2006,Annual,Hamilton,$39.00
2006,Annual,Hancock,$100.00
2006,Annual,Hardin,$15.00
2006,Annual,Henderson,$26.00
2006,Annual,Henry,$508.00
2006,Annual,Iroquois,$328.00
2006,Annual,Jackson,$770.00
2006,Annual,Jasper,$78.00
2006,Annual,Jefferson,$579.00
2006,Annual,Jersey,$232.00
2006,Annual,Jo Daviess,$258.00
2006,Annual,Johnson,$61.00
2006,Annual,Kane,$6196.00
2006,Annual,Kankakee,$3603.00
2006,Annual,Kendall,$1013.00
2006,Annual,Knox,$538.00
2006,Annual,Lake,$11136.00
2006,Annual,LaSalle,$1514.00
2006,Annual,Lawrence,$107.00
2006,Annual,Lee,$302.00
2006,Annual,Livingston,$412.00
2006,Annual,Logan,$247.00
2006,Annual,McDonough,$316.00
2006,Annual,McHenry,$3564.00
